protein,query,helper,smiles,affinity
PLAU,1SQT,CHEMBL3289041,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=O)N)c2,1.0
PLAU,1SQT,CHEMBL226714,CN1CCN(CC1)C(=O)C2(CCCC2)NS(=O)(=O)c3ccc4c(Cl)cnc(N=C(N)N)c4c3,1.4
PLAU,1SQT,CHEMBL3289040,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(N)nc4)c2,5.0
PLAU,1SQT,CHEMBL3289042,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,7.0
PLAU,1SQT,CHEMBL227666,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)NC3(CCOCC3)C(=O)O)N,7.4
PLAU,1SQT,CHEMBL158405,C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc2ccc(cc2)C(=N)N,7.7
PLAU,1SQT,CHEMBL96433,NC(=N)c1ccc2[nH]c(cc2c1)c3cccc(c3O)c4ccccc4,8.0
PLAU,1SQT,CHEMBL3289045,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(Br)nc3)cc(Oc4ccc(cc4)C(=N)N)c2,8.0
PLAU,1SQT,CHEMBL3289032,NCCC(=O)N1CCC(CC1)C(=O)Nc2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,9.0
PLAU,1SQT,CHEMBL227990,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)N3CCC[C@@H]3C(=O)O)N,9.9
PLAU,1SQT,CHEMBL3289036,NC(=N)c1ccc(Oc2cc(NS(=O)(=O)c3ccc(F)cc3)cc(Oc4ccc(cc4)C(=N)N)c2)cc1,10.0
PLAU,1SQT,CHEMBL227421,CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O,10.0
PLAU,1SQT,CHEMBL3289301,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3cccc(c3)C(=N)N)cc(OCc4cccc(c4)C(=N)N)c2,11.0
PLAU,1SQT,CHEMBL3289018,NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCC4CCCCC4)cc1,13.0
PLAU,1SQT,CHEMBL3289038,N[C@@H]1CC[C@H](CC1)OC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,25.0
PLAU,1SQT,CHEMBL111576,NC(=N)Nc1ncc(Cl)c2ccc(cc12)c3cccc(c3)C(=O)O,37.0
PLAU,1SQT,CHEMBL324168,NCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,40.0
PLAU,1SQT,CHEMBL147427,COc1ccc(cc1OC)c2csc(n2)c3cc(sc3SC)C(=N)N,58.0
PLAU,1SQT,CHEMBL224689,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)Nc3cccc(c3)C(=O)O)N,59.0
PLAU,1SQT,CHEMBL212209,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)CCCN=C(N)N,260.0
PLAU,1W0Z,CHEMBL3289041,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=O)N)c2,1.0
PLAU,1W0Z,CHEMBL226714,CN1CCN(CC1)C(=O)C2(CCCC2)NS(=O)(=O)c3ccc4c(Cl)cnc(N=C(N)N)c4c3,1.4
PLAU,1W0Z,CHEMBL3289040,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(N)nc4)c2,5.0
PLAU,1W0Z,CHEMBL3289042,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,7.0
PLAU,1W0Z,CHEMBL227666,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)NC3(CCOCC3)C(=O)O)N,7.4
PLAU,1W0Z,CHEMBL158405,C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc2ccc(cc2)C(=N)N,7.7
PLAU,1W0Z,CHEMBL3289045,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(Br)nc3)cc(Oc4ccc(cc4)C(=N)N)c2,8.0
PLAU,1W0Z,CHEMBL96433,NC(=N)c1ccc2[nH]c(cc2c1)c3cccc(c3O)c4ccccc4,8.0
PLAU,1W0Z,CHEMBL3289032,NCCC(=O)N1CCC(CC1)C(=O)Nc2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,9.0
PLAU,1W0Z,CHEMBL227990,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)N3CCC[C@@H]3C(=O)O)N,9.9
PLAU,1W0Z,CHEMBL3289036,NC(=N)c1ccc(Oc2cc(NS(=O)(=O)c3ccc(F)cc3)cc(Oc4ccc(cc4)C(=N)N)c2)cc1,10.0
PLAU,1W0Z,CHEMBL227421,CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O,10.0
PLAU,1W0Z,CHEMBL3289301,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3cccc(c3)C(=N)N)cc(OCc4cccc(c4)C(=N)N)c2,11.0
PLAU,1W0Z,CHEMBL3289018,NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCC4CCCCC4)cc1,13.0
PLAU,1W0Z,CHEMBL3289038,N[C@@H]1CC[C@H](CC1)OC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,25.0
PLAU,1W0Z,CHEMBL111576,NC(=N)Nc1ncc(Cl)c2ccc(cc12)c3cccc(c3)C(=O)O,37.0
PLAU,1W0Z,CHEMBL324168,NCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,40.0
PLAU,1W0Z,CHEMBL147427,COc1ccc(cc1OC)c2csc(n2)c3cc(sc3SC)C(=N)N,58.0
PLAU,1W0Z,CHEMBL224689,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)Nc3cccc(c3)C(=O)O)N,59.0
PLAU,1W0Z,CHEMBL212209,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)CCCN=C(N)N,260.0
PLAU,1W11,CHEMBL3289041,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=O)N)c2,1.0
PLAU,1W11,CHEMBL226714,CN1CCN(CC1)C(=O)C2(CCCC2)NS(=O)(=O)c3ccc4c(Cl)cnc(N=C(N)N)c4c3,1.4
PLAU,1W11,CHEMBL3289040,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(N)nc4)c2,5.0
PLAU,1W11,CHEMBL3289042,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,7.0
PLAU,1W11,CHEMBL227666,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)NC3(CCOCC3)C(=O)O)N,7.4
PLAU,1W11,CHEMBL3289045,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3ccc(Br)nc3)cc(Oc4ccc(cc4)C(=N)N)c2,8.0
PLAU,1W11,CHEMBL96433,NC(=N)c1ccc2[nH]c(cc2c1)c3cccc(c3O)c4ccccc4,8.0
PLAU,1W11,CHEMBL3289032,NCCC(=O)N1CCC(CC1)C(=O)Nc2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,9.0
PLAU,1W11,CHEMBL227990,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)N3CCC[C@@H]3C(=O)O)N,9.9
PLAU,1W11,CHEMBL3289036,NC(=N)c1ccc(Oc2cc(NS(=O)(=O)c3ccc(F)cc3)cc(Oc4ccc(cc4)C(=N)N)c2)cc1,10.0
PLAU,1W11,CHEMBL227421,CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O,10.0
PLAU,1W11,CHEMBL3289301,N[C@@H]1CC[C@H](CC1)NC(=O)c2cc(OCc3cccc(c3)C(=N)N)cc(OCc4cccc(c4)C(=N)N)c2,11.0
PLAU,1W11,CHEMBL3289018,NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCC4CCCCC4)cc1,13.0
PLAU,1W11,CHEMBL238902,C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc2ccc(NC(=N)N)cc2,16.0
PLAU,1W11,CHEMBL3289038,N[C@@H]1CC[C@H](CC1)OC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,25.0
PLAU,1W11,CHEMBL111576,NC(=N)Nc1ncc(Cl)c2ccc(cc12)c3cccc(c3)C(=O)O,37.0
PLAU,1W11,CHEMBL324168,NCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,40.0
PLAU,1W11,CHEMBL147427,COc1ccc(cc1OC)c2csc(n2)c3cc(sc3SC)C(=N)N,58.0
PLAU,1W11,CHEMBL224689,NC(=Nc1ncc(Cl)c2ccc(cc12)S(=O)(=O)Nc3cccc(c3)C(=O)O)N,59.0
PLAU,1W11,CHEMBL212209,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCN(CC3)C(=O)CCCN=C(N)N,260.0
PTPN1,1BZJ,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1BZJ,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1BZJ,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1BZJ,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1BZJ,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1BZJ,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1BZJ,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1BZJ,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1BZJ,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1BZJ,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1BZJ,CHEMBL592245,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c3nc4ccccc4[nH]3)ccc1N5CC(=O)NS5(=O)=O,32.0
PTPN1,1BZJ,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1BZJ,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1BZJ,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1BZJ,CHEMBL564124,OC(=O)[C@@H]1Cc2ccc(NC(=O)CCCC[C@@H]3CCSS3)cc2CO1,51.63
PTPN1,1BZJ,CHEMBL1242362,OC(=O)c1cccc2c1oc3ccc(cc23)c4csc(n4)c5ccc(cc5)N6CCCC6,82.0
PTPN1,1BZJ,CHEMBL1085070,CCCCc1sc2ccccc2c1c3ccc(cc3)c4ccc(O[C@@H](C(=O)O)c5ccccc5)cc4,109.65
PTPN1,1BZJ,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1BZJ,CHEMBL284363,OC(=O)c1ccccc1C(=O)Nc2cc(ccc2O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,158.49
PTPN1,1BZJ,CHEMBL2206064,CNc1nc(N)nc2nc(ccc12)c3c(Oc4ccccc4)cccc3C(F)(F)F,200.0
PTPN1,1C83,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1C83,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1C83,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1C83,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1C83,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1C83,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1C83,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1C83,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1C83,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1C83,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1C83,CHEMBL592245,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c3nc4ccccc4[nH]3)ccc1N5CC(=O)NS5(=O)=O,32.0
PTPN1,1C83,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1C83,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1C83,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1C83,CHEMBL564124,OC(=O)[C@@H]1Cc2ccc(NC(=O)CCCC[C@@H]3CCSS3)cc2CO1,51.63
PTPN1,1C83,CHEMBL1242362,OC(=O)c1cccc2c1oc3ccc(cc23)c4csc(n4)c5ccc(cc5)N6CCCC6,82.0
PTPN1,1C83,CHEMBL1085070,CCCCc1sc2ccccc2c1c3ccc(cc3)c4ccc(O[C@@H](C(=O)O)c5ccccc5)cc4,109.65
PTPN1,1C83,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1C83,CHEMBL284363,OC(=O)c1ccccc1C(=O)Nc2cc(ccc2O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,158.49
PTPN1,1C83,CHEMBL2206064,CNc1nc(N)nc2nc(ccc12)c3c(Oc4ccccc4)cccc3C(F)(F)F,200.0
PTPN1,1C84,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1C84,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1C84,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1C84,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1C84,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1C84,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1C84,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1C84,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1C84,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1C84,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1C84,CHEMBL592245,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c3nc4ccccc4[nH]3)ccc1N5CC(=O)NS5(=O)=O,32.0
PTPN1,1C84,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1C84,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1C84,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1C84,CHEMBL564124,OC(=O)[C@@H]1Cc2ccc(NC(=O)CCCC[C@@H]3CCSS3)cc2CO1,51.63
PTPN1,1C84,CHEMBL1242362,OC(=O)c1cccc2c1oc3ccc(cc23)c4csc(n4)c5ccc(cc5)N6CCCC6,82.0
PTPN1,1C84,CHEMBL1085070,CCCCc1sc2ccccc2c1c3ccc(cc3)c4ccc(O[C@@H](C(=O)O)c5ccccc5)cc4,109.65
PTPN1,1C84,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1C84,CHEMBL284363,OC(=O)c1ccccc1C(=O)Nc2cc(ccc2O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,158.49
PTPN1,1C84,CHEMBL2206064,CNc1nc(N)nc2nc(ccc12)c3c(Oc4ccccc4)cccc3C(F)(F)F,200.0
PTPN1,1C86,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1C86,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1C86,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1C86,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1C86,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1C86,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1C86,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1C86,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1C86,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1C86,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1C86,CHEMBL592245,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c3nc4ccccc4[nH]3)ccc1N5CC(=O)NS5(=O)=O,32.0
PTPN1,1C86,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
PTPN1,1C86,CHEMBL1241315,CCc1cc(C[C@H]2NC(=O)CN(CCCCOc3cccc(O)c3C(=O)OC)C2=O)ccc1N(C(=O)C(=O)O)c4ccccc4C(=O)O,38.0
PTPN1,1C86,CHEMBL3822604,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(c2)C(=O)OC)S(=O)(=O)Cc4ccccc4)cc1)S(=O)(=O)C,50.0
PTPN1,1C86,CHEMBL564124,OC(=O)[C@@H]1Cc2ccc(NC(=O)CCCC[C@@H]3CCSS3)cc2CO1,51.63
PTPN1,1C86,CHEMBL1242362,OC(=O)c1cccc2c1oc3ccc(cc23)c4csc(n4)c5ccc(cc5)N6CCCC6,82.0
PTPN1,1C86,CHEMBL1085070,CCCCc1sc2ccccc2c1c3ccc(cc3)c4ccc(O[C@@H](C(=O)O)c5ccccc5)cc4,109.65
PTPN1,1C86,CHEMBL200117,CCCCCCCCCCCCCCc1ccc(cc1)C(=O)c2ccc3c(nocc23)c4ccc(OCC(=O)O)cc4,140.0
PTPN1,1C86,CHEMBL284363,OC(=O)c1ccccc1C(=O)Nc2cc(ccc2O)c3ccc(cc3)c4c(Cc5ccccc5)oc6ccccc46,158.49
PTPN1,1C86,CHEMBL2206064,CNc1nc(N)nc2nc(ccc12)c3c(Oc4ccccc4)cccc3C(F)(F)F,200.0
PTPN1,1C88,CHEMBL326115,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(=O)(O)O)NC(=O)[C@H](CC(=O)O)NC(=O)Cc2ccc(cc2)C(F)(F)P(=O)(O)O,2.4
PTPN1,1C88,CHEMBL426373,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,4.5
PTPN1,1C88,CHEMBL1162223,NS(=O)(=O)c1cc(ccc1Br)c2ccc(CSCc3ccc(c(Br)c3)C(F)(F)P(=O)(O)O)cc2,6.0
PTPN1,1C88,CHEMBL381584,[Na+].Fc1cccc(c1)S(=O)(=O)N[C@@H](Cc2ccc([C@@H]3CC(=O)[N-]S3(=O)=O)c(F)c2)c4nc5ccccc5[nH]4,15.0
PTPN1,1C88,CHEMBL541953,CC(=O)N[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)c3ccccc13)C(=O)NCCCCCOc4cc5ccccc5cc4C(=O)O,22.0
PTPN1,1C88,CHEMBL26103,COc1cccc(c1)c2cc(cc(c2OCC(=O)O)c3cccc(OC)c3)c4ccc(cc4)c5c(Cc6ccccc6)sc7ccccc57,25.12
PTPN1,1C88,CHEMBL1083714,OC(=O)[C@@H](Cc1ccccc1)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,25.12
PTPN1,1C88,CHEMBL198940,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3)cc1,28.0
PTPN1,1C88,CHEMBL285307,OC(=O)c1ccc(cc1O)S(=O)(=O)Oc2c(Br)cc(cc2Br)c3ccc(cc3)c4c(Cc5ccccc5)sc6ccccc46,30.0
PTPN1,1C88,CHEMBL372592,CN(Cc1ccccc1)C(=O)CN(Cc2ccc(c(Br)c2)C(F)(F)P(=O)(O)O)S(=O)(=O)c3ccc(OCC(=O)O)cc3,31.0
PTPN1,1C88,CHEMBL592245,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c3nc4ccccc4[nH]3)ccc1N5CC(=O)NS5(=O)=O,32.0
PTPN1,1C88,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(cc2)[C@@H]3CC(=O)NS3(=O)=O)c4nc5ccccc5[nH]4,35.0
